id,category,english,korean,grammar_id,grammar_name,structure,difficulty,page,syntax_chunks_eng,syntax_chunks_kor,syntax_roles,role_in_sentence,variation_flags
L04-146,Extra/Extracted,Spread honey all over the tortilla.,토르티야 전체에 꿀을 발라주세요.,,비교급,Comparative,중,90,Spread honey all | over the tortilla.,토르티야 전체에 | 꿀을 발라주세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-147,Extra/Extracted,"Add cheese, cookies, and chocolate.","치즈, 쿠키, 초콜릿을 추가하세요.",,일반 문장,-,중,90,"Add cheese, | cookies, and chocolate.","치즈, 쿠키, | 초콜릿을 추가하세요.",Main Clause | Sub Clause,AutoParsed,generic_concept
L04-148,Extra/Extracted,Bake until the cheese and chocolate melt.,치즈와 초콜릿이 녹을 때까지 굽습니다.,,시간의 접속사,When/While + S + V,중,90,Bake until the | cheese and chocolate melt.,치즈와 초콜릿이 | 녹을 때까지 굽습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-149,Extra/Extracted,"B If I were you, I’d do it during breaks.",B 내가 너라면 쉬는 시간에 할 텐데.,,조건의 접속사 / 현재분사/동명사,If/Unless + S + V / V-ing,중,92,"B If I were you, | I’d do it during breaks.",B 내가 너라면 | 쉬는 시간에 할 텐데.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-150,Extra/Extracted,A Do you mind if I eat your sausage?,A 소시지를 먹어도 될까요?,,조건의 접속사,If/Unless + S + V,중,92,A Do you mind | if I eat your sausage?,A 소시지를 | 먹어도 될까요?,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L04-151,Extra/Extracted,Lesson 6 Are You into Books?,제 6과 당신은 책을 좋아합니까?,,일반 문장,-,중,92,Lesson 6 Are | You into Books?,제 6과 | 당신은 책을 좋아합니까?,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-152,Extra/Extracted,A Can you recommend some good music?,A 좋은 음악 추천해주실 수 있나요?,,조동사,Modal + V,중,92,A Can you | recommend some good music?,A 좋은 음악 | 추천해주실 수 있나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-153,Extra/Extracted,B I recommend you listen to Happy.,B Happy를 들어보시길 추천해요.,,to부정사,to + V,중,92,B I recommend | you listen to Happy.,B Happy를 | 들어보시길 추천해요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-154,Extra/Extracted,A You look excited.,A 신나 보이는데요.,,일반 문장,-,중,92,A You | look excited.,A | 신나 보이는데요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L04-155,Extra/Extracted,I’m looking forward to a big curling match this Tuesday.,이번 주 화요일에 열리는 큰 컬링 시합을 기대하고 있어요.,,to부정사 / 현재분사/동명사,to + V / V-ing,중,92,I’m looking forward to a | big curling match this Tuesday.,이번 주 화요일에 열리는 | 큰 컬링 시합을 기대하고 있어요.,Main Clause | Sub Clause,AutoParsed,generic_concept
