id,category,english,korean,grammar_id,grammar_name,structure,difficulty,page,syntax_chunks_eng,syntax_chunks_kor,syntax_roles,role_in_sentence,variation_flags
L08-327,Extra/Extracted,I liked the gondrebap very much.,저는 곤드레밥을 아주 좋아했어요.,,일반 문장,-,중,181,I liked the | gondrebap very much.,저는 곤드레밥을 | 아주 좋아했어요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-328,Extra/Extracted,It’s also good for your health.,건강에도 좋습니다.,,일반 문장,-,중,181,It’s also good | for your health.,건강에도 | 좋습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-329,Extra/Extracted,Gondre is rich in vitamins A and C.,곤드레에는 비타민 A와 C가 풍부합니다.,,일반 문장,-,중,181,Gondre is rich in | vitamins A and C.,곤드레에는 비타민 | A와 C가 풍부합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-330,Extra/Extracted,It also digests well.,소화도 잘 됩니다.,,일반 문장,-,중,181,It also | digests well.,소화도 | 잘 됩니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-331,Extra/Extracted,I wonder if I could buy some gondre here.,여기서 곤드레를 살 수 있을지 궁금하네요.,,조건의 접속사 / 조동사,If/Unless + S + V / Modal + V,중,181,I wonder if I | could buy some gondre here.,여기서 곤드레를 살 | 수 있을지 궁금하네요.,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L08-332,Extra/Extracted,Do you want me to give you the recipe for gondrebap?,곤드레밥 레시피 알려드릴까요?,,to부정사,to + V,중,,Do you want me to | give you the recipe for gondrebap?,곤드레밥 | 레시피 알려드릴까요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-333,Extra/Extracted,"W:  Y es, that’ d be great.","여: 응, 그거면 좋겠다.",,접속사/관계대명사 that,that + S + V / N + that,중,181,"W:  Y es, | that’ d be great.","여: 응, | 그거면 좋겠다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-334,Extra/Extracted,Can you help me with this milk?,이 우유 좀 도와주실 수 있나요?,,조동사,Modal + V,중,181,Can you help | me with this milk?,이 우유 좀 | 도와주실 수 있나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-335,Extra/Extracted,"W:  Read me the date, please.",여: 날짜를 읽어 주세요.,,일반 문장,-,중,181,"W:  Read | me the date, please.",여: 날짜를 | 읽어 주세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-336,Extra/Extracted,"B:  Oh, do you want me to tell you the best-before date?","B: 아, 유통기한이 언제인지 알려드릴까요?",,시간의 접속사 / to부정사,When/While + S + V / to + V,중,181,"B:  Oh, do you want | me to tell you the best-before date?","B: 아, | 유통기한이 언제인지 알려드릴까요?",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-337,Extra/Extracted,"W:  Y es, I forgot my glasses.","여: 응, 안경을 잊어버렸어.",,일반 문장,-,중,181,"W:  Y es, | I forgot my glasses.","여: 응, | 안경을 잊어버렸어.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-338,Extra/Extracted,Y ou should drink it by June 7.,6월 7일까지 마셔야 해요.,,조동사,Modal + V,중,181,Y ou should drink | it by June 7.,6월 7일까지 | 마셔야 해요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-339,Extra/Extracted,I wonder if there’s one that lasts longer.,더 오래 지속되는 것이 있는지 궁금합니다.,,조건의 접속사 / 접속사/관계대명사 that,If/Unless + S + V / that + S + V / N + that,중,,I wonder if there’s | one that lasts longer.,더 오래 지속되는 | 것이 있는지 궁금합니다.,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L08-340,Extra/Extracted,This one is good until June 11.,6월 11일까지 유효합니다.,,시간의 접속사,When/While + S + V,중,,This one is | good until June 11.,6월 | 11일까지 유효합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-341,Extra/Extracted,"W:  Oh, I’ll take that one.","여: 아, 그건 제가 가져갈게요.",,접속사/관계대명사 that,that + S + V / N + that,중,181,"W:  Oh, | I’ll take that one.","여: 아, | 그건 제가 가져갈게요.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-342,Extra/Extracted,Thank you very much.,매우 감사합니다.,,일반 문장,-,중,181,Thank you | very much.,매우 | 감사합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-343,Extra/Extracted,The fruit is rich in vitamin C.,과일에는 비타민C가 풍부하다.,,일반 문장,-,중,181,The fruit is | rich in vitamin C.,과일에는 | 비타민C가 풍부하다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-344,Extra/Extracted,Do you want me to get you some water?,물 좀 갖다 드릴까요?,,to부정사 / 비교급,to + V / Comparative,중,181,Do you want me | to get you some water?,물 좀 | 갖다 드릴까요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-345,Extra/Extracted,B :  Y our bag looks heavy.,B : 응 우리 가방이 무거워 보이는구나.,,일반 문장,-,중,181,B :  Y | our bag looks heavy.,B : 응 | 우리 가방이 무거워 보이는구나.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-346,Extra/Extracted,Do you want me to carry it for you?,내가 당신을 위해 그것을 운반하기를 원하십니까?,,to부정사,to + V,중,,Do you want me | to carry it for you?,내가 당신을 위해 | 그것을 운반하기를 원하십니까?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-347,Extra/Extracted,W : Is this a present?,여 : 이게 선물인가요?,,일반 문장,-,중,181,W : Is | this a present?,여 : | 이게 선물인가요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-348,Extra/Extracted,"M:  Y es, I wonder if you could send it to Earth.","남: 네, 지구로 보내주실 수 있으신가요?",,조건의 접속사 / to부정사,If/Unless + S + V / to + V,중,181,"M:  Y es, I wonder | if you could send it to Earth.","남: 네, 지구로 | 보내주실 수 있으신가요?",Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L08-349,Extra/Extracted,G :  That shirt is just right for my dad.,G : 그 셔츠는 우리 아빠한테 딱 맞네요.,,접속사/관계대명사 that,that + S + V / N + that,중,181,G :  That shirt | is just right for my dad.,G : 그 셔츠는 | 우리 아빠한테 딱 맞네요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-350,Extra/Extracted,I wonder how much it is.,얼마인지 궁금합니다.,,의문사 구문 / 비교급,Wh-word / Comparative,중,181,I wonder how | much it is.,얼마인지 | 궁금합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-351,Extra/Extracted,W :  I can’t finish this food.,여 : 이 음식은 다 못 먹겠어요.,,조동사,Modal + V,중,181,W :  I | can’t finish this food.,여 : 이 | 음식은 다 못 먹겠어요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-352,Extra/Extracted,M:  Do you want me to give you a doggie bag?,남: 내가 너에게 강아지 가방을 줄까?,,to부정사,to + V,중,181,M:  Do you want me | to give you a doggie bag?,남: 내가 너에게 | 강아지 가방을 줄까?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-353,Extra/Extracted,B :  It’s the best dancer on our planet.,B : 지구상에서 가장 춤을 잘 추는 사람이에요.,,비교급 / 최상급,Comparative / Superlative,중,181,B :  It’s the | best dancer on our planet.,B : 지구상에서 가장 | 춤을 잘 추는 사람이에요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-354,Extra/Extracted,W :  Can I call you later?,여 : 나중에 전화해도 될까요?,,조동사 / 비교급,Modal + V / Comparative,중,181,W :  Can | I call you later?,여 : | 나중에 전화해도 될까요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-355,Extra/Extracted,B:  I’ll make ramyeon for you.,B: 내가 라면을 만들어줄게.,,사역동사,make/have/let + O + V,중,181,B:  I’ll | make ramyeon for you.,B: 내가 | 라면을 만들어줄게.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-356,Extra/Extracted,B:  Do you want me to add an egg?,B: 계란을 추가할까요?,,to부정사,to + V,중,181,B:  Do you want | me to add an egg?,B: | 계란을 추가할까요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-357,Extra/Extracted,"87 G:  Dad, look at that cute bag.","87 G: 아빠, 저 귀여운 가방 좀 보세요.",,접속사/관계대명사 that,that + S + V / N + that,중,,"87 G:  Dad, | look at that cute bag.","87 G: 아빠, 저 | 귀여운 가방 좀 보세요.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-358,Extra/Extracted,M:  Why don’t we go in and check?,남: 들어가서 확인해 보는 게 어때?,,의문사 구문,Wh-word,중,181,M:  Why don’t | we go in and check?,남: 들어가서 확인해 | 보는 게 어때?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-359,Extra/Extracted,M:  I didn’t say I will buy it for you.,남: 내가 당신을 위해 그것을 사준다고는 말 안 했어요.,,조동사,Modal + V,중,181,M:  I didn’t say | I will buy it for you.,남: 내가 당신을 위해 | 그것을 사준다고는 말 안 했어요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-360,Extra/Extracted,We’re just asking the price.,우리는 단지 가격을 묻는 것뿐입니다.,,현재분사/동명사,V-ing,중,,We’re just | asking the price.,우리는 단지 | 가격을 묻는 것뿐입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-361,Extra/Extracted,What brings you here?,무슨 일로 여기까지 왔나요?,,의문사 구문,Wh-word,중,182,What brings | you here?,무슨 일로 | 여기까지 왔나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-362,Extra/Extracted,B:  I have to write a book report.,B: 독후감을 써야 해요.,,to부정사 / 사역동사,to + V / make/have/let + O + V,중,182,B:  I have | to write a book report.,B: 독후감을 | 써야 해요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-363,Extra/Extracted,Can you recommend a good novel to read?,읽기 좋은 소설 추천해주실 수 있나요?,,to부정사 / 조동사,to + V / Modal + V,중,182,Can you recommend a | good novel to read?,읽기 좋은 소설 | 추천해주실 수 있나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-364,Extra/Extracted,W:  How about a mystery?,여: 미스터리는 어때요?,,의문사 구문,Wh-word,중,182,W:  How | about a mystery?,여: | 미스터리는 어때요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-365,Extra/Extracted,"There’s a new Ken Kuller book, 22nd Street.",Ken Kuller의 새로운 책인 22nd Street가 있습니다.,,비교급,Comparative,중,182,"There’s a new Ken | Kuller book, 22nd Street.",Ken Kuller의 새로운 | 책인 22nd Street가 있습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-366,Extra/Extracted,"B:  Oh, I’ve heard of him.","B: 아, 그 사람 얘기는 들어본 적 있어요.",,일반 문장,-,중,182,"B:  Oh, | I’ve heard of him.","B: 아, 그 사람 | 얘기는 들어본 적 있어요.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-367,Extra/Extracted,Can you show me the book?,그 책을 보여 주시겠어요?,,조동사,Modal + V,중,182,Can you show | me the book?,그 책을 | 보여 주시겠어요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-368,Extra/Extracted,W:  It’s in the “New Arrivals” area.,여: '신상품' 구역에 있어요.,,일반 문장,-,중,182,W:  It’s in | the “New Arrivals” area.,여: '신상품' | 구역에 있어요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-369,Extra/Extracted,It’s really popular among teens in Great Britain.,영국의 십대들 사이에서 정말 인기가 많습니다.,,일반 문장,-,중,182,It’s really popular among | teens in Great Britain.,영국의 십대들 사이에서 | 정말 인기가 많습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-370,Extra/Extracted,B:  Thank you for your help.,B: 도와주셔서 감사합니다.,,일반 문장,-,중,182,B:  Thank | you for your help.,B: | 도와주셔서 감사합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-371,Extra/Extracted,Y ou can borrow new books for seven days.,7일 동안 새 책을 빌릴 수 있습니다.,,조동사,Modal + V,중,182,Y ou can borrow | new books for seven days.,7일 동안 새 | 책을 빌릴 수 있습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-372,Extra/Extracted,B:  I’m reading a novel for a book report.,B: 독후감을 위해 소설을 읽고 있어요.,,현재분사/동명사,V-ing,중,182,B:  I’m reading a | novel for a book report.,B: 독후감을 위해 | 소설을 읽고 있어요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-373,Extra/Extracted,"Oh, is this a new book by Ken Kuller?","아, 이게 켄 쿨러(Ken Kuller)의 새 책인가요?",,비교급,Comparative,중,182,"Oh, is this a | new book by Ken Kuller?","아, 이게 켄 | 쿨러(Ken Kuller)의 새 책인가요?",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-374,Extra/Extracted,"B:  Y eah, I borrowed it this morning.","B: 응, 오늘 아침에 빌렸어.",,현재분사/동명사,V-ing,중,182,"B:  Y eah, | I borrowed it this morning.","B: 응, | 오늘 아침에 빌렸어.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-375,Extra/Extracted,Do you know Ken Kuller?,켄 쿨러를 아시나요?,,비교급,Comparative,중,,Do you | know Ken Kuller?,켄 | 쿨러를 아시나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-376,Extra/Extracted,I’ve read all of his mystery books.,나는 그의 미스터리 책을 모두 읽었습니다.,,일반 문장,-,중,182,I’ve read all | of his mystery books.,나는 그의 미스터리 | 책을 모두 읽었습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-377,Extra/Extracted,B:  I think he’s a great writer.,B: 내 생각엔 그 사람이 대단한 작가인 것 같아.,,비교급,Comparative,중,182,B:  I think | he’s a great writer.,B: 내 생각엔 그 | 사람이 대단한 작가인 것 같아.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-378,Extra/Extracted,I can’t stop reading this book.,나는 이 책을 읽는 것을 멈출 수 없다.,,조동사 / 현재분사/동명사,Modal + V / V-ing,중,,I can’t stop | reading this book.,나는 이 책을 읽는 | 것을 멈출 수 없다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-379,Extra/Extracted,His novel Four Eyes  has been made into a movie.,그의 소설 <포 아이즈>는 영화로도 제작됐다.,,완료시제,have + p.p.,중,182,His novel Four Eyes  | has been made into a movie.,그의 소설 <포 | 아이즈>는 영화로도 제작됐다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-380,Extra/Extracted,I saw the movie poster.,영화포스터를 봤습니다.,,비교급,Comparative,중,182,I saw | the movie poster.,영화포스터를 | 봤습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-381,Extra/Extracted,It looks interesting.,재미있어 보이네요.,,현재분사/동명사,V-ing,중,180,It | looks interesting.,재미있어 | 보이네요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-382,Extra/Extracted,G:  It’ll come out next Thursday.,G: 다음주 목요일에 나올 거야.,,일반 문장,-,중,182,G:  It’ll | come out next Thursday.,G: 다음주 | 목요일에 나올 거야.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-383,Extra/Extracted,I’m looking forward to seeing it!,나는 그것을 볼 수 있기를 고대하고 있습니다!,,to부정사 / 현재분사/동명사,to + V / V-ing,중,,I’m looking forward | to seeing it!,나는 그것을 볼 | 수 있기를 고대하고 있습니다!,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-384,Extra/Extracted,B:  Maybe we can see the movie together.,B: 어쩌면 같이 영화를 볼 수도 있겠네요.,,조동사 / 비교급,Modal + V / Comparative,중,182,B:  Maybe we | can see the movie together.,B: 어쩌면 같이 | 영화를 볼 수도 있겠네요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-385,Extra/Extracted,"97 M:  Good morning, Jiho.","97 M: 좋은 아침이에요, Jiho.",,현재분사/동명사,V-ing,중,182,"97 M:  | Good morning, Jiho.","97 M: | 좋은 아침이에요, Jiho.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-386,Extra/Extracted,"M:  Take a seat, please.",남: 자리에 앉으세요.,,일반 문장,-,중,182,"M:  Take | a seat, please.",남: | 자리에 앉으세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-387,Extra/Extracted,How would you like your hair done?,머리를 어떻게 하시겠습니까?,,의문사 구문 / 조동사,Wh-word / Modal + V,중,,How would you | like your hair done?,머리를 | 어떻게 하시겠습니까?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-388,Extra/Extracted,"B:  Well, I’m taking my pictures for the yearbook.","B: 음, 졸업앨범에 쓸 사진을 찍는 중이에요.",,현재분사/동명사,V-ing,중,182,"B:  Well, I’m taking | my pictures for the yearbook.","B: 음, 졸업앨범에 | 쓸 사진을 찍는 중이에요.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-389,Extra/Extracted,So I want to look cool.,그래서 멋있어 보이고 싶어요.,,to부정사,to + V,중,182,So I want | to look cool.,그래서 멋있어 | 보이고 싶어요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-390,Extra/Extracted,M:  When do you take the pictures?,남: 언제 사진을 찍나요?,,시간의 접속사,When/While + S + V,중,182,M:  When do | you take the pictures?,남: 언제 | 사진을 찍나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-391,Extra/Extracted,B:  This Friday at Dream & Joy Park.,B: 이번 주 금요일에 Dream & Joy Park에서요.,,일반 문장,-,중,182,B:  This Friday | at Dream & Joy Park.,B: 이번 주 금요일에 | Dream & Joy Park에서요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-392,Extra/Extracted,Do you have a particular style in mind?,특별히 염두에 두고 있는 스타일이 있나요?,,사역동사,make/have/let + O + V,중,182,Do you have a | particular style in mind?,특별히 염두에 두고 | 있는 스타일이 있나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-393,Extra/Extracted,Can you recommend one for me?,저한테 하나 추천해주실 수 있나요?,,조동사,Modal + V,중,182,Can you recommend | one for me?,저한테 하나 | 추천해주실 수 있나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-394,Extra/Extracted,How about this style?,이 스타일은 어때요?,,의문사 구문,Wh-word,중,182,How about | this style?,이 | 스타일은 어때요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-395,Extra/Extracted,It’ll look good on you.,당신에게 좋을 것 같아요.,,일반 문장,-,중,,It’ll look | good on you.,당신에게 좋을 | 것 같아요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-396,Extra/Extracted,I can’t wait to see how I’ll look in the pictures.,사진에서 제가 어떻게 보일지 너무 기대됩니다.,,to부정사 / 의문사 구문,to + V / Wh-word,중,,I can’t wait to see | how I’ll look in the pictures.,사진에서 제가 어떻게 | 보일지 너무 기대됩니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-397,Extra/Extracted,M:  I’m sure you’ll look cool.,남: 당신은 분명 멋져 보일 거예요.,,일반 문장,-,중,182,M:  I’m | sure you’ll look cool.,남: 당신은 분명 | 멋져 보일 거예요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-398,Extra/Extracted,I wonder if I can check the book out now.,지금 책을 확인할 수 있는지 궁금합니다.,,조건의 접속사 / 조동사,If/Unless + S + V / Modal + V,중,182,I wonder if I can | check the book out now.,지금 책을 확인할 | 수 있는지 궁금합니다.,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L08-399,Extra/Extracted,"Sit on the chair and turn the TV on, please.",의자에 앉아 TV를 켜주세요.,,일반 문장,-,중,182,"Sit on the chair and | turn the TV on, please.",의자에 앉아 | TV를 켜주세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-400,Extra/Extracted,"100 W:  Nice to meet you, Mr.","W: 만나서 반가워요, Mr.",,to부정사,to + V,중,,"100 W:  Nice | to meet you, Mr.","W: 만나서 | 반가워요, Mr.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-401,Extra/Extracted,Henry your real name?,헨리 본명은요?,,일반 문장,-,중,,Henry your | real name?,헨리 | 본명은요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-402,Extra/Extracted,My real name is William Sydney Porter.,내 진짜 이름은 윌리엄 시드니 포터(William Sydney Porter)입니다.,,비교급,Comparative,중,182,My real name | is William Sydney Porter.,내 진짜 이름은 윌리엄 | 시드니 포터(William Sydney Porter)입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-403,Extra/Extracted,W:  Can you tell me where you’re from?,여: 어디서 왔는지 말해줄 수 있나요?,,의문사 구문 / 조동사,Wh-word / Modal + V,중,182,W:  Can you | tell me where you’re from?,여: 어디서 왔는지 | 말해줄 수 있나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-404,Extra/Extracted,W:  What do you usually write?,여: 당신은 보통 무엇을 쓰나요?,,의문사 구문,Wh-word,중,182,W:  What | do you usually write?,여: 당신은 | 보통 무엇을 쓰나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-405,Extra/Extracted,M:  I’m a short story writer.,남: 저는 단편소설 작가예요.,,비교급,Comparative,중,182,M:  I’m | a short story writer.,남: 저는 | 단편소설 작가예요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-406,Extra/Extracted,I have written about 300 short stories.,나는 약 300편의 단편소설을 썼다.,,완료시제 / 사역동사,have + p.p. / make/have/let + O + V,중,182,I have written | about 300 short stories.,나는 약 | 300편의 단편소설을 썼다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-407,Extra/Extracted,What is special about your short stories?,당신의 단편소설에는 어떤 특별한 점이 있나요?,,의문사 구문,Wh-word,중,182,What is special | about your short stories?,당신의 단편소설에는 어떤 | 특별한 점이 있나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-408,Extra/Extracted,M:  They’re well known for their surprise endings.,남: 그들은 놀라운 결말로 잘 알려져 있어요.,,일반 문장,-,중,182,M:  They’re well | known for their surprise endings.,남: 그들은 놀라운 | 결말로 잘 알려져 있어요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-409,Extra/Extracted,W:  Can you recommend a popular story with a surprise ending?,여: 놀라운 결말로 끝나는 인기 이야기를 추천해 주실 수 있나요?,,조동사 / 현재분사/동명사,Modal + V / V-ing,중,182,W:  Can you recommend a | popular story with a surprise ending?,여: 놀라운 결말로 끝나는 인기 | 이야기를 추천해 주실 수 있나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-410,Extra/Extracted,I recommend The Last Leaf.,마지막 잎사귀를 추천합니다.,,일반 문장,-,중,182,I recommend | The Last Leaf.,마지막 | 잎사귀를 추천합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-411,Extra/Extracted,M:  It’s about a sick girl and an old artist who saves her life.,남: 아픈 소녀와 그녀의 생명을 구하는 늙은 예술가에 관한 이야기예요.,,관계대명사 / 비교급,Relative Pronoun / Comparative,중,182,M:  It’s about a sick girl | and an old artist who saves her life.,남: 아픈 소녀와 그녀의 생명을 | 구하는 늙은 예술가에 관한 이야기예요.,Main Clause | Sub Clause,AutoParsed,"has_or_not, verb_of_uncertainty"
L08-412,Extra/Extracted,"W:  Oh, I want to read it.","여: 아, 읽고 싶어.",,to부정사,to + V,중,182,"W:  Oh, I | want to read it.","여: 아, | 읽고 싶어.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-413,Extra/Extracted,111 M:  May I take your order?,M: 주문을 받아도 될까요?,,조동사 / 비교급,Modal + V / Comparative,중,182,111 M:  May | I take your order?,M: 주문을 | 받아도 될까요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-414,Extra/Extracted,G:  There’re so many kinds of hot dogs here.,G: 여기 핫도그 종류가 너무 많아.,,일반 문장,-,중,182,G:  There’re so many | kinds of hot dogs here.,G: 여기 핫도그 | 종류가 너무 많아.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-415,Extra/Extracted,M:  How about the potato hot dog?,남: 감자 핫도그는 어때요?,,의문사 구문,Wh-word,중,182,M:  How about | the potato hot dog?,남: 감자 | 핫도그는 어때요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-416,Extra/Extracted,"G:  Okay, I’ll have one.","G: 알았어, 하나 가질게.",,일반 문장,-,중,182,"G:  Okay, | I’ll have one.","G: 알았어, | 하나 가질게.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-417,Extra/Extracted,"M:  Try our milkshake, too.",남: 우리 밀크셰이크도 먹어보세요.,,일반 문장,-,중,182,"M:  Try | our milkshake, too.",남: 우리 | 밀크셰이크도 먹어보세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-418,Extra/Extracted,It goes well with the potato hot dog.,감자핫도그와 잘 어울리네요.,,일반 문장,-,중,,It goes well with | the potato hot dog.,감자핫도그와 | 잘 어울리네요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-419,Extra/Extracted,111 G:  Y ou look excited.,111 G: 너 신나 보이는구나.,,일반 문장,-,중,182,111 G:  | Y ou look excited.,111 G: | 너 신나 보이는구나.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-420,Extra/Extracted,I’m going to the Thunder concert this Friday.,저는 이번 주 금요일에 Thunder 콘서트에 갈 거예요.,,to부정사 / 현재분사/동명사,to + V / V-ing,중,182,I’m going to the | Thunder concert this Friday.,저는 이번 주 금요일에 | Thunder 콘서트에 갈 거예요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-421,Extra/Extracted,G:  Who are you going to the concert with?,G: 콘서트에 누구랑 갈 거야?,,to부정사 / 관계대명사,to + V / Relative Pronoun,중,182,G:  Who are you | going to the concert with?,G: 콘서트에 | 누구랑 갈 거야?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-422,Extra/Extracted,G:  Does your mother like hip-hop?,G: 네 엄마는 힙합을 좋아하니?,,비교급,Comparative,중,182,G:  Does | your mother like hip-hop?,G: 네 | 엄마는 힙합을 좋아하니?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-423,Extra/Extracted,"B:  Y es, she’s into hip-hop.","B: 네, 그 사람은 힙합을 좋아해요.",,일반 문장,-,중,182,"B:  Y | es, she’s into hip-hop.","B: 네, 그 | 사람은 힙합을 좋아해요.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-424,Extra/Extracted,She’s really looking forward to the concert.,그녀는 콘서트를 정말 고대하고 있어요.,,to부정사 / 현재분사/동명사,to + V / V-ing,중,182,She’s really looking | forward to the concert.,그녀는 콘서트를 | 정말 고대하고 있어요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-425,Extra/Extracted,Lesson 6 Together in Our Community 6.1 p.,제6과 우리 공동체에서 함께 6.1 p.,,비교급,Comparative,중,188,Lesson 6 Together in | Our Community 6.1 p.,제6과 우리 공동체에서 | 함께 6.1 p.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-426,Extra/Extracted,"114 B:  Jimin, have you decided where to volunteer?","114 B: 지민아, 어디서 자원봉사할지 정했어?",,to부정사 / 의문사 구문,to + V / Wh-word,중,182,"114 B:  Jimin, have | you decided where to volunteer?","114 B: 지민아, | 어디서 자원봉사할지 정했어?",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-427,Extra/Extracted,Do you know a good place to volunteer?,자원봉사하기 좋은 곳을 아시나요?,,to부정사 / 비교급,to + V / Comparative,중,182,Do you know a | good place to volunteer?,자원봉사하기 좋은 | 곳을 아시나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-428,Extra/Extracted,G:  The community center?,G: 커뮤니티 센터요?,,비교급,Comparative,중,183,G:  | The community center?,G: | 커뮤니티 센터요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-429,Extra/Extracted,What can I do there?,거기서 무엇을 할 수 있나요?,,의문사 구문 / 조동사,Wh-word / Modal + V,중,183,What can | I do there?,거기서 무엇을 | 할 수 있나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
