id,category,english,korean,grammar_id,grammar_name,structure,difficulty,page,syntax_chunks_eng,syntax_chunks_kor,syntax_roles,role_in_sentence,variation_flags
L06-161,Extra/Extracted,I’ll share my food with you.,내 음식을 여러분과 공유하겠습니다.,,일반 문장,-,중,132,I’ll share my | food with you.,내 음식을 | 여러분과 공유하겠습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-162,Extra/Extracted,"A  People in Brazil speak Spanish, right?",브라질 사람들은 스페인어를 말하죠?,,일반 문장,-,중,132,"A  People in | Brazil speak Spanish, right?",브라질 사람들은 | 스페인어를 말하죠?,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-163,Extra/Extracted,B  I’m afraid you’re mistaken.,B 혹시 착각하시는 것 같아.,,일반 문장,-,중,132,B  I’m | afraid you’re mistaken.,B 혹시 | 착각하시는 것 같아.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-164,Extra/Extracted,They speak Portuguese.,그들은 포르투갈어를 사용합니다.,,일반 문장,-,중,132,They | speak Portuguese.,그들은 | 포르투갈어를 사용합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-165,Extra/Extracted,↟They must have been hungry.,↟배고팠나봐요.,,완료시제 / 조동사,have + p.p. / Modal + V,중,132,↟They must | have been hungry.,↟배고팠나봐요. | ,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-166,Extra/Extracted,"↟My favorite writer is Ken Kuller, who lives in New York.",↟제가 가장 좋아하는 작가는 뉴욕에 거주하는 Ken Kuller입니다.,,수동태 / 관계대명사,be + p.p. / Relative Pronoun,중,132,"↟My favorite writer is Ken | Kuller, who lives in New York.",↟제가 가장 좋아하는 작가는 | 뉴욕에 거주하는 Ken Kuller입니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-167,Extra/Extracted,Lesson 8 Watch Out A  Make sure you don’t play with the knives.,Lesson 8 조심해 A 칼을 가지고 장난치지 마세요.,,사역동사 / 지각동사,make/have/let + O + V / see/hear + O + V(ing),중,132,Lesson 8 Watch Out A  Make | sure you don’t play with the knives.,Lesson 8 조심해 A | 칼을 가지고 장난치지 마세요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-168,Extra/Extracted,B  I’ll keep that in mind.,B 그 점을 명심하겠습니다.,,접속사/관계대명사 that,that + S + V / N + that,중,132,B  I’ll | keep that in mind.,B 그 | 점을 명심하겠습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-169,Extra/Extracted,A  Can you do me a favor?,A 나한테 부탁 하나 들어줄래?,,조동사,Modal + V,중,132,A  Can you | do me a favor?,A 나한테 | 부탁 하나 들어줄래?,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-170,Extra/Extracted,A  Can you feed the dog?,A 개에게 먹이를 줄 수 있나요?,,조동사,Modal + V,중,132,A  Can | you feed the dog?,A 개에게 먹이를 | 줄 수 있나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-171,Extra/Extracted,"↟I study math, listening to music.",↟음악을 들으며 수학을 공부합니다.,,to부정사 / 현재분사/동명사,to + V / V-ing,중,132,"↟I study math, | listening to music.",↟음악을 들으며 | 수학을 공부합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L06-172,Extra/Extracted,↟The party will be held at 7 p.m.,↟파티는 오후 7시에 열립니다.,,조동사,Modal + V,중,132,↟The party will be | held at 7 p.m.,↟파티는 오후 | 7시에 열립니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
